[23Mar2025 18:51:20.279] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[23Mar2025 18:51:20.282] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.14 by Ubuntu; OS Linux arch amd64 version 6.8.0-1021-azure
[23Mar2025 18:51:21.162] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[23Mar2025 18:51:21.215] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/server/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[23Mar2025 18:51:21.554] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[23Mar2025 18:51:21.555] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[23Mar2025 18:51:21.556] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[23Mar2025 18:51:21.558] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[23Mar2025 18:51:21.813] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 8 dependencies adding them to mods collection
[23Mar2025 18:51:23.828] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[23Mar2025 18:51:23.970] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [de.maxhenkel.car.MixinConnector]
[23Mar2025 18:51:23.972] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[23Mar2025 18:51:23.992] [main/WARN] [mixin/]: Reference map 'graveyard-FORGE-forge-refmap.json' for graveyard-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[23Mar2025 18:51:24.126] [main/INFO] [Puzzles Lib/]: Loading 40 mods:
	- aiimprovements 0.5.2
	- apocalypsenow 3.0.4
	- automobility 0.4.2+1.20.1-forge
	- born_in_chaos_v1 1.6.3
	- car 1.20.1-1.0.34
	- cataclysm 2.62
	- curios 5.12.1+1.20.1
	- eeeabsmobs 1.20.1-0.97
	- explosiveenhancement 1.1.0
	- extinction 1.1.0
	- extragore 5.2.3.1
	- faded_conquest_2 1.3.0
	- forge 47.3.7
	- geckolib 4.7
	- graveyard 3.1
	- horde_hoard 1.1.0
	- horror_element_mod 1.6.1
	- jei 15.20.0.106
	- legendary_monsters 1.20.1
	- lionfishapi 2.4-Fix
	- lostcities 1.20-7.3.6
	- lrarmor 0.1.4.3
	- minecraft 1.20.1
	- mowziesmobs 1.7.1
	- mutantmonsters 8.0.7
	- pointblank 1.9.6
	- puzzleslib 8.1.25
		\-- puzzlesaccessapi 8.0.7
	- securitycraft 1.9.12
	- sona 1.2.1
	- tacz 1.1.4-hotfix
		\-- mixinextras 0.3.6
	- tectonic 2.4.1
	- terralith 2.5.4
	- underground_bunkers 1.0.5
	- wegotrunnners 1.0.0
	- zombie_extreme 0.2.6.4
	- zombie_island 0.1.3.3
	- zombiekit 2.1.1
	- zombiesmore 2.0.0
[23Mar2025 18:51:24.998] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/Gui for invalid dist DEDICATED_SERVER
[23Mar2025 18:51:24.999] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/Gui (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/Gui for invalid dist DEDICATED_SERVER)
[23Mar2025 18:51:24.999] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.Gui was not found car.mixins.json:GuiMixin
[23Mar2025 18:51:25.001] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/SoundOptionsScreen (java.lang.ClassNotFoundException: net.minecraft.client.gui.screens.SoundOptionsScreen)
[23Mar2025 18:51:25.001] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.SoundOptionsScreen was not found car.mixins.json:SoundOptionsScreenMixin
[23Mar2025 18:51:25.494] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.6).
[23Mar2025 18:51:28.141] [main/WARN] [mixin/]: Mixin sona.mixins.json:ItemStackMixin has multiple constructors, (Ljava/lang/Class;)V was selected

[23Mar2025 18:51:31.948] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for mutantmonsters:main
[23Mar2025 18:51:32.926] [modloading-worker-0/INFO] [graveyard/]: Registered JSON trade offer adapter.
[23Mar2025 18:51:33.997] [modloading-worker-0/INFO] [pointblank/]: Loading mod pointblank
[23Mar2025 18:51:34.240] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for puzzleslib:main
[23Mar2025 18:51:34.318] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[23Mar2025 18:52:02.477] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:nightmare_mantleofthe_night_boots Expected: 3085 Got: 4657
[23Mar2025 18:52:02.477] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:dire_hound_leader_spawn_egg Expected: 3086 Got: 4658
[23Mar2025 18:52:02.477] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:fangofthe_hound_leader Expected: 3087 Got: 4659
[23Mar2025 18:52:02.477] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:puddleofintoxication Expected: 3088 Got: 4660
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:hound_trap Expected: 3089 Got: 4661
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:closed_hound_trap Expected: 3090 Got: 4662
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:darkwarblade Expected: 3091 Got: 4663
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:corpse_maggot Expected: 3092 Got: 4664
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:fried_maggot Expected: 3093 Got: 4665
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:rotten_fish Expected: 3094 Got: 4666
[23Mar2025 18:52:02.478] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:smoked_fish Expected: 3095 Got: 4667
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiny_shell Expected: 3096 Got: 4668
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:sea_terror_eye Expected: 3097 Got: 4669
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:sea_terror_stomach Expected: 3098 Got: 4670
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiny_shell_trap Expected: 3099 Got: 4671
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:shell_mace Expected: 3100 Got: 4672
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:trident_hayfork Expected: 3101 Got: 4673
[23Mar2025 18:52:02.479] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiny_shell_armor_helmet Expected: 3102 Got: 4674
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiny_shell_armor_chestplate Expected: 3103 Got: 4675
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:river_mint Expected: 3104 Got: 4676
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:mint_candy Expected: 3105 Got: 4677
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:maggot_spawn_egg Expected: 3106 Got: 4678
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:corpse_fly_spawn_egg Expected: 3107 Got: 4679
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:bloody_gadfly_spawn_egg Expected: 3108 Got: 4680
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:corpse_fish_spawn_egg Expected: 3109 Got: 4681
[23Mar2025 18:52:02.480] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:zombie_fisherman_spawn_egg Expected: 3110 Got: 4682
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:swarmer_spawn_egg Expected: 3111 Got: 4683
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:thornshell_crab_spawn_egg Expected: 3112 Got: 4684
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:glutton_fish_spawn_egg Expected: 3113 Got: 4685
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:zombie_bruiser_spawn_egg Expected: 3114 Got: 4686
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:soulbane Expected: 3115 Got: 4687
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:pumpkin_bomb_spawn_egg Expected: 3116 Got: 4688
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:senor_pumpkin_spawn_egg Expected: 3117 Got: 4689
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinhead_spawn_egg Expected: 3118 Got: 4690
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:magical_holiday_candy Expected: 3119 Got: 4691
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:mint_ice_cream Expected: 3120 Got: 4692
[23Mar2025 18:52:02.481] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lords_felsteed_spawn_egg Expected: 3121 Got: 4693
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinhead_withouta_horse_spawn_egg Expected: 3122 Got: 4694
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_the_headless_spawn_egg Expected: 3123 Got: 4695
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinhead_head_spawn_egg Expected: 3124 Got: 4696
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:fel_soil Expected: 3125 Got: 4697
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:transmuting_elixir Expected: 3126 Got: 4698
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:infernal_spirit_spawn_egg Expected: 3127 Got: 4699
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinheads_lamp Expected: 3128 Got: 4700
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinheads_empty_lamp Expected: 3129 Got: 4701
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:riding_lords_felsteed_spawn_egg Expected: 3130 Got: 4702
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:fel_soil_destructible Expected: 3131 Got: 4703
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:dark_upgrade Expected: 3132 Got: 4704
[23Mar2025 18:52:02.482] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:staffof_blindness Expected: 3133 Got: 4705
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:intoxicatind_bomb Expected: 3134 Got: 4706
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:dark_rod Expected: 3135 Got: 4707
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:phantom_powder Expected: 3136 Got: 4708
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:wood_splitter_axe Expected: 3137 Got: 4709
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:fused_bone Expected: 3138 Got: 4710
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:bone_heart Expected: 3139 Got: 4711
[23Mar2025 18:52:02.483] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:charmof_power Expected: 3140 Got: 4712
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:charmof_resistance Expected: 3141 Got: 4713
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:charmof_stealth Expected: 3142 Got: 4714
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:charmof_endurance Expected: 3143 Got: 4715
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:charmof_fury Expected: 3144 Got: 4716
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:zombie_lumberjack_spawn_egg Expected: 3145 Got: 4717
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:siamese_skeletons_spawn_egg Expected: 3146 Got: 4718
[23Mar2025 18:52:02.484] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:siamese_skeletonsleft_spawn_egg Expected: 3147 Got: 4719
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:siamese_skeletonsright_spawn_egg Expected: 3148 Got: 4720
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:missioner_spawn_egg Expected: 3149 Got: 4721
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:stimulating_decoction Expected: 3150 Got: 4722
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:pumpkin_bullet Expected: 3151 Got: 4723
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:stimulating_bomb Expected: 3152 Got: 4724
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:puddleof_stimulation Expected: 3153 Got: 4725
[23Mar2025 18:52:02.485] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:dark_charge Expected: 3154 Got: 4726
[23Mar2025 18:52:02.486] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:phantom_bomb Expected: 3155 Got: 4727
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:damned_demomans_hat_helmet Expected: 3156 Got: 4728
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:missionary_hat_helmet Expected: 3157 Got: 4729
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiritual_guide_sombrero_helmet Expected: 3158 Got: 4730
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:controlled_spiritual_assistant_spawn_egg Expected: 3159 Got: 4731
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinheads_hat_helmet Expected: 3160 Got: 4732
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:chaos_icon Expected: 3161 Got: 4733
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:squireofthedarklordicon Expected: 3162 Got: 4734
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:double_troubleicon Expected: 3163 Got: 4735
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lifeturnedouttobeacomedyicon Expected: 3164 Got: 4736
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:shakeand_mixicon Expected: 3165 Got: 4737
[23Mar2025 18:52:02.487] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spirit_guideicon Expected: 3166 Got: 4738
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:good_demoman_icon Expected: 3167 Got: 4739
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:pumpkin_spirit_icon Expected: 3168 Got: 4740
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:infernal_medicine_icon Expected: 3169 Got: 4741
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:deceived_hopes_icon Expected: 3170 Got: 4742
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:missionaryicon Expected: 3171 Got: 4743
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:all_charm Expected: 3172 Got: 4744
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:pumpkinhead_icon Expected: 3173 Got: 4745
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:lord_pumpkinhead_icon Expected: 3174 Got: 4746
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiritual_dust Expected: 3175 Got: 4747
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spruce_cowboy_in_the_moonlighticon Expected: 3176 Got: 4748
[23Mar2025 18:52:02.488] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:spiritof_chaos_spawn_egg Expected: 3177 Got: 4749
[23Mar2025 18:52:02.489] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:exorcism_icon Expected: 3178 Got: 4750
[23Mar2025 18:52:02.489] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:item: Object did not get ID it asked for. Name: born_in_chaos_v1:hats Expected: 3179 Got: 4751
